DeviceId,ArrivalTime,DepartureTime,DurationSeconds,StreetMarker,Sign,Area,StreetId,StreetName,BetweenStreet1,BetweenStreet2,Side Of Street,In Violation
18398,08/21/2017 08:35:32 AM,08/21/2017 08:55:19 AM,1187,C548,2P MTR M-SAT 7:30-20:30,Regency,647,EXHIBITION STREET,LITTLE LONSDALE STREET,LONSDALE STREET,1,FALSE
20782,03/31/2017 04:01:04 PM,03/31/2017 05:26:06 PM,5102,C9142,2P TKT A M-SAT 7:30-18:30,University,655,FARADAY STREET,SWANSTON STREET,CARDIGAN STREET,1,FALSE
17923,10/20/2017 08:14:34 PM,10/20/2017 08:28:51 PM,857,1555W,2P TKT A M-F 18:00-20:30,Magistrates,1285,SPENCER STREET,LITTLE LONSDALE STREET,LONSDALE STREET,5,FALSE
19425,06/30/2017 01:46:09 PM,06/30/2017 03:14:35 PM,5306,5322E,,Mint,1428,WILLIAM STREET,A'BECKETT STREET,LA TROBE STREET,2,FALSE
17293,03/08/2017 09:36:17 AM,03/08/2017 09:42:39 AM,382,13251S,2P MTR M-SAT 7:30-18:30,Docklands,123,BOURKE STREET,MERCHANT STREET,SEAFARER LANE,4,FALSE
18309,12/29/2017 06:55:33 PM,12/29/2017 06:57:22 PM,109,566E,2P MTR M-SAT 7:30-20:30,Regency,647,EXHIBITION STREET,LITTLE LONSDALE STREET,LONSDALE STREET,2,FALSE
18588,08/29/2017 10:10:47 PM,08/30/2017 12:00:00 AM,6553,1897S,,Twin Towers,528,COLLINS STREET,EXHIBITION STREET,SPRING STREET,4,FALSE
19863,09/17/2017 08:24:57 PM,09/17/2017 08:34:52 PM,595,6676N,,Titles,681,FRANKLIN STREET,QUEEN STREET,ELIZABETH STREET,3,FALSE
19523,02/09/2017 01:53:59 PM,02/09/2017 01:58:05 PM,246,5188E,2P MTR M-SAT 7:30-20:30,Hyatt,1433,WILLS STREET,A'BECKETT STREET,LA TROBE STREET,2,FALSE
19536,09/12/2017 06:30:00 PM,09/12/2017 06:59:21 PM,1761,4386E,2P MTR M-SAT 18.30 - 20.30,The Mac,627,ELIZABETH STREET,FRANKLIN STREET,A'BECKETT STREET,2,FALSE
19067,11/30/2017 11:55:18 AM,11/30/2017 12:00:30 PM,312,3182N,1P MTR M-F 7:30-16:00,County,894,LONSDALE STREET,KING STREET,WILLIAM STREET,3,FALSE
19227,11/08/2017 12:12:21 PM,11/08/2017 01:09:45 PM,3444,3547S,2P MTR M-SAT 7:30-20:30,Magistrates,926,LITTLE LONSDALE STREET,KING STREET,WILLIAM STREET,4,FALSE
17448,05/23/2017 07:35:15 AM,05/23/2017 07:41:10 AM,355,13448E,2P TKT A M-SAT 7:30-18:30,Docklands,79,BATMANS HILL DRIVE,BOURKE STREET,FISHPLATE LANE,2,FALSE
20548,05/24/2017 06:15:35 AM,05/24/2017 06:17:04 AM,89,C7760,,Queensberry,1175,QUEENSBERRY STREET,ERROL STREET,LEVESON STREET,1,FALSE
20011,04/19/2017 01:07:38 AM,04/19/2017 01:10:44 AM,186,7093S,,Queensberry,614,DUDLEY STREET,KING STREET,WILLIAM STREET,4,FALSE
20469,07/30/2017 06:59:03 PM,07/30/2017 07:00:43 PM,100,10182E,,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,2,FALSE
19948,02/14/2017 06:42:59 PM,02/14/2017 06:52:10 PM,551,C5466,,Queensberry,1428,WILLIAM STREET,VICTORIA STREET,WALSH STREET,1,FALSE
20189,09/27/2017 12:00:00 AM,09/27/2017 07:30:00 AM,27000,5832E,,Queensberry,798,HOWARD STREET,WILLIAM STREET,ROSSLYN STREET,2,FALSE
18270,12/06/2017 04:04:06 PM,12/06/2017 04:26:50 PM,1364,334E,1P MTR M-SAT 7:30-18:30,Hyatt,647,EXHIBITION STREET,COLLINS STREET,FLINDERS LANE,2,FALSE
19205,02/01/2017 12:19:27 PM,02/01/2017 12:19:58 PM,31,3477S,2P MTR M-SAT 7:30-20:30,Mint,926,LITTLE LONSDALE STREET,WILLIAM STREET,QUEEN STREET,4,FALSE
18714,06/28/2017 12:00:00 AM,06/28/2017 12:25:58 AM,1558,2341S,,Windsor,123,BOURKE STREET,EXHIBITION STREET,SPRING STREET,4,FALSE
17218,02/18/2017 09:53:03 AM,02/18/2017 10:03:02 AM,599,13063S,P5 M-SUN 0:00-23:59,Docklands,528,COLLINS STREET,NAVIGATION DRIVE,MERCHANT STREET,4,FALSE
21843,02/22/2017 03:41:58 PM,02/22/2017 04:12:41 PM,1843,7325W,1P A RPE M-F 7:30-18:30,West Melbourne,839,KING STREET,VICTORIA STREET,RODEN STREET,5,FALSE
17230,02/27/2017 03:52:08 PM,02/27/2017 04:08:10 PM,962,13085S,2P TKT A M-F 7:30-18:30,Docklands,528,COLLINS STREET,SEAFARER LANE,BOURKE STREET,4,FALSE
18353,07/23/2017 04:12:10 PM,07/23/2017 04:40:47 PM,1717,C320,2P SUN 7:30-18:30,Hyatt,647,EXHIBITION STREET,COLLINS STREET,FLINDERS LANE,1,FALSE
23061,10/17/2017 11:55:38 PM,10/18/2017 12:00:00 AM,262,1601S,,Hyatt,670,FLINDERS STREET,RUSSELL STREET,EXHIBITION STREET,4,FALSE
19556,06/13/2017 06:34:11 PM,06/13/2017 08:37:53 PM,7422,4697Wa,,Courtney,627,ELIZABETH STREET,QUEENSBERRY STREET,VICTORIA STREET,5,FALSE
19901,12/17/2017 04:18:11 PM,12/17/2017 11:00:00 PM,24109,5459W,1P RPA M-SUN 7:30-23:00,Queensberry,1428,WILLIAM STREET,VICTORIA STREET,WALSH STREET,5,TRUE
17791,07/01/2017 10:13:42 AM,07/01/2017 10:15:18 AM,96,1394E,2P MTR SAT 7:30-20:30,Rialto,839,KING STREET,FLINDERS LANE,FLINDERS STREET,2,FALSE
21781,09/27/2017 04:12:03 PM,09/27/2017 04:30:35 PM,1112,9204N,1P TKT A M-F 7:30-18:30,Southbank,597,DORCAS STREET,KINGS WAY,DODDS STREET,3,FALSE
17339,05/25/2017 12:02:12 AM,05/25/2017 06:18:58 AM,22606,13307W,,Docklands,753,HARBOUR ESPLANADE,COLLINS STREET,BOURKE STREET,5,FALSE
21289,01/10/2017 04:31:15 PM,01/10/2017 04:38:59 PM,464,12502N,4P TKT A M-F 7:30-18:30,Jolimont,1413,WELLINGTON PARADE,SPRING STREET,LANSDOWNE STREET,3,FALSE
18738,06/21/2017 12:27:42 PM,06/21/2017 12:44:28 PM,1006,2397S,1P MTR M-SAT 7:30-18:30,McKillop,123,BOURKE STREET,QUEEN STREET,ELIZABETH STREET,4,FALSE
18056,03/24/2017 02:12:09 PM,03/24/2017 02:13:28 PM,79,C1036,1P MTR M-SAT 7:30-19:30,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,FALSE
18637,03/03/2017 08:56:00 PM,03/03/2017 08:56:06 PM,6,2039S,,Rialto,528,COLLINS STREET,KING STREET,WILLIAM STREET,4,FALSE
18047,06/29/2017 07:53:33 PM,06/29/2017 07:56:55 PM,202,C1000,,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,FALSE
17313,11/16/2017 11:52:25 PM,11/17/2017 12:00:00 AM,455,13276N,2P DIS M-SUN 0:00-23:59,Docklands,123,BOURKE STREET,CUMBERLAND STREET,WATERSIDE PLACE,3,FALSE
21608,02/15/2017 08:24:24 PM,02/15/2017 08:30:00 PM,336,8891W,2P TKT A M-SAT 7:30-20:30,Southbank,202,CITY ROAD,KINGS WAY,POWER STREET,3,FALSE
18838,09/02/2017 07:57:12 AM,09/02/2017 07:59:20 AM,128,2603S,1P TKT A M-SAT 7:30-18:30,County,907,LITTLE BOURKE STREET,KING STREET,WILLIAM STREET,4,FALSE
18395,07/05/2017 10:30:06 PM,07/05/2017 10:31:58 PM,112,C526,,Princes Theatre,647,EXHIBITION STREET,LONSDALE STREET,LITTLE BOURKE STREET,1,FALSE
21046,06/07/2017 07:30:00 AM,06/07/2017 10:34:54 AM,11094,12009W,2P MTR M-F 7:30-18:30,East Melbourne,511,CLARENDON STREET,GIPPS STREET,HOTHAM STREET,5,FALSE
17864,10/17/2017 07:49:41 PM,10/18/2017 12:00:00 AM,15019,1685W,,Rialto,839,KING STREET,FLINDERS LANE,FLINDERS STREET,5,FALSE
18684,02/21/2017 09:22:47 AM,02/21/2017 11:10:59 AM,6492,2273S,1/2P MTR M-SAT 7:30-19:30,Family,911,LITTLE COLLINS STREET,KING STREET,WILLIAM STREET,4,TRUE
20350,03/13/2017 12:11:45 PM,03/13/2017 03:33:15 PM,12090,7580N,1P MTR M-SAT 7:30-18:30,Queensberry,1381,VICTORIA STREET,HOWARD STREET,CAPEL STREET,3,FALSE
19019,09/09/2017 11:32:25 AM,09/09/2017 12:28:35 PM,3370,C3006,2P MTR M-SAT 7:30-20:30,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,1,FALSE
18903,07/27/2017 12:54:47 AM,07/27/2017 01:38:01 AM,2594,2846N,,Princes Theatre,894,LONSDALE STREET,RUSSELL STREET,EXHIBITION STREET,3,FALSE
18965,01/25/2017 03:16:38 PM,01/25/2017 03:21:52 PM,314,2952N,2P DIS AOT 00:00-16:00,Hardware,894,LONSDALE STREET,QUEEN STREET,ELIZABETH STREET,3,FALSE
21162,08/01/2017 12:27:56 PM,08/01/2017 12:42:40 PM,884,12303S,1P MTR M-F 9:30-18:30,Jolimont,16,ALBERT STREET,MORRISON PLACE,LANSDOWNE STREET,4,FALSE
21500,05/12/2017 02:12:00 PM,05/12/2017 04:55:55 PM,9835,9900N,3P TKT A M-SAT 7:30-18:30,Southbank,728,GRANT STREET,DODDS STREET,WELLS STREET,3,FALSE
20425,07/25/2017 07:50:05 AM,07/25/2017 08:02:03 AM,718,C6360,4P MTR M-F 7:30-18:30,Queensberry,881,LEVESON STREET,QUEENSBERRY STREET,VICTORIA STREET,1,FALSE
18618,02/21/2017 02:48:47 PM,02/21/2017 02:52:22 PM,215,1950N,P/5 M-SUN 0:00-23:59 - No Park,City Square,528,COLLINS STREET,SWANSTON STREET,RUSSELL STREET,3,FALSE
19838,01/09/2017 01:08:59 AM,01/09/2017 05:48:15 AM,16756,6581S,,Titles,681,FRANKLIN STREET,QUEEN STREET,ELIZABETH STREET,4,FALSE
18413,07/07/2017 07:31:41 AM,07/07/2017 07:51:14 AM,1173,C620,2P MTR M-SAT 7:30-20:30,Regency,647,EXHIBITION STREET,LA TROBE STREET,LITTLE LONSDALE STREET,1,FALSE
17695,06/10/2017 03:06:16 PM,06/10/2017 03:19:57 PM,821,13861S,LZ 30M 722 M-Su 7:30-18:30,Docklands,164,CARAVEL LANE,SAINT MANGOS LANE,AQUITANIA WAY,4,FALSE
17671,02/13/2017 02:43:48 PM,02/13/2017 02:55:35 PM,707,13837S,LZ 30M 722 M-Su 7:30-18:30,Docklands,164,CARAVEL LANE,DOEPEL WAY,RAKAIA WAY,4,FALSE
20803,05/26/2017 06:30:00 PM,05/26/2017 06:41:48 PM,708,14008E,,University,1218,ROYAL PARADE,GRATTAN STREET,COLLEGE CRESCENT,2,FALSE
21652,12/12/2017 07:30:00 AM,12/12/2017 10:38:17 AM,11297,8620E,3P TKT A M-F 7:30-18:30,Southbank,828,KAVANAGH STREET,BALSTON STREET,POWER STREET,2,TRUE
19807,09/05/2017 11:08:02 PM,01/01/1900 12:00:00 AM,-3713641682,C6950,,Victoria Market,681,FRANKLIN STREET,WILLIAM STREET,QUEEN STREET,1,FALSE
18282,04/16/2017 12:30:22 AM,04/16/2017 02:04:26 AM,5644,385W,,Windsor,647,EXHIBITION STREET,LITTLE COLLINS STREET,COLLINS STREET,5,FALSE
19519,09/05/2017 08:47:12 PM,09/05/2017 08:49:51 PM,159,5183W,,Mint,1433,WILLS STREET,A'BECKETT STREET,LA TROBE STREET,5,FALSE
19100,10/18/2017 08:11:37 AM,10/18/2017 08:39:58 AM,1701,C3260,2P MTR M-SAT 7:30-20:30,County,894,LONSDALE STREET,KING STREET,WILLIAM STREET,1,FALSE
19745,02/21/2017 12:37:04 PM,02/21/2017 03:35:40 PM,10716,C6812,2P TKT A M-SAT 7:30-20:30,Victoria Market,681,FRANKLIN STREET,WILLIAM STREET,QUEEN STREET,1,FALSE
19417,04/12/2017 08:57:32 PM,04/12/2017 09:02:19 PM,287,5314E,P10 Mins AOT,Mint,1428,WILLIAM STREET,A'BECKETT STREET,LA TROBE STREET,2,FALSE
18683,12/13/2017 10:08:18 AM,12/13/2017 11:26:23 AM,4685,2260N,1P TKT A M-SAT 7:30-19:30,Family,911,LITTLE COLLINS STREET,KING STREET,WILLIAM STREET,3,TRUE
18912,02/13/2017 11:29:40 AM,02/13/2017 11:36:22 AM,402,2861S,1/2P MTR M-F 9:30-19:30,Princes Theatre,894,LONSDALE STREET,RUSSELL STREET,EXHIBITION STREET,4,FALSE
17949,01/13/2017 10:57:55 AM,01/13/2017 12:56:44 PM,7129,C1834,1P MTR M-SAT 7:30-19:30,Tavistock,957,MARKET STREET,COLLINS STREET,FLINDERS LANE,1,TRUE
18671,03/09/2017 05:32:34 PM,03/09/2017 05:34:29 PM,115,2240N,1P MTR M-SAT 7:30-18:30,RACV,911,LITTLE COLLINS STREET,WILLIAM STREET,QUEEN STREET,3,FALSE
18823,10/16/2017 07:11:36 AM,10/16/2017 07:27:22 AM,946,2574N,,Supreme,907,LITTLE BOURKE STREET,WILLIAM STREET,QUEEN STREET,3,FALSE
18075,05/11/2017 03:22:27 PM,05/11/2017 03:26:42 PM,255,C1107,1P MTR M-SAT 7:30-19:30,McKillop,1171,QUEEN STREET,BOURKE STREET,LITTLE COLLINS STREET,1,FALSE
18784,12/29/2017 05:46:42 PM,12/29/2017 05:55:31 PM,529,C756,1P MTR M-SAT 7:30-19:30,Chinatown,1221,RUSSELL STREET,BOURKE STREET,LITTLE COLLINS STREET,1,FALSE
18638,03/17/2017 09:02:05 AM,03/17/2017 09:04:41 AM,156,2041S,1/2P MTR M-SAT 7:30-19:30,Rialto,528,COLLINS STREET,KING STREET,WILLIAM STREET,4,FALSE
18583,08/19/2017 06:09:50 PM,08/19/2017 06:30:00 PM,1210,1890N,1P MTR M-SAT 7:30-18:30,Twin Towers,528,COLLINS STREET,EXHIBITION STREET,SPRING STREET,3,FALSE
17359,03/02/2017 02:14:43 PM,03/02/2017 02:16:25 PM,102,13322E,LZ 30M M-SUN 7:30-18:30,Docklands,753,HARBOUR ESPLANADE,LA TROBE STREET,BOURKE STREET,2,FALSE
17899,12/24/2017 12:08:29 PM,12/24/2017 12:50:36 PM,2527,4486E,,Magistrates,839,KING STREET,LA TROBE STREET,LITTLE LONSDALE STREET,2,FALSE
17986,12/08/2017 04:29:06 PM,12/08/2017 04:35:40 PM,394,1353W,1/4P M-F 7:30-19:30,Supreme,1428,WILLIAM STREET,LONSDALE STREET,LITTLE BOURKE STREET,5,FALSE
18054,05/26/2017 06:35:33 PM,05/26/2017 06:57:03 PM,1290,C1028,1P MTR M-SAT 7:30-19:30,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,FALSE
18346,05/14/2017 06:36:29 PM,05/14/2017 07:14:56 PM,2307,686E,,City Square,1221,RUSSELL STREET,LITTLE COLLINS STREET,COLLINS STREET,2,FALSE
18794,11/22/2017 06:50:42 PM,11/22/2017 07:30:00 PM,2358,2486N,1/2P MTR M-SAT 7:30-19:30,Spencer,123,BOURKE STREET,SPENCER STREET,KING STREET,3,TRUE
19073,01/04/2017 02:37:05 AM,01/04/2017 07:30:00 AM,17575,3238N,,County,894,LONSDALE STREET,KING STREET,WILLIAM STREET,3,FALSE
21260,08/07/2017 12:57:17 PM,08/07/2017 03:58:39 PM,10882,12439S,1P MTR M-SAT 7:30-18:30,Jolimont,1290,ST ANDREWS PLACE,MACARTHUR STREET,LANSDOWNE STREET,4,FALSE
20604,03/17/2017 07:37:47 PM,03/17/2017 09:11:16 PM,5609,7662N,,Courtney,1157,PRINCESS STREET,PEEL STREET,COBDEN STREET,3,FALSE
19070,02/09/2017 05:20:50 PM,02/09/2017 05:23:38 PM,168,3194N,,County,894,LONSDALE STREET,KING STREET,WILLIAM STREET,3,FALSE
19001,11/29/2017 01:49:27 PM,11/29/2017 02:24:54 PM,2127,3091S,1P MTR M-F 9:30-18:30,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,4,FALSE
17791,01/19/2017 05:34:49 PM,01/19/2017 05:36:14 PM,85,1394E,,Rialto,839,KING STREET,FLINDERS LANE,FLINDERS STREET,2,FALSE
18170,05/09/2017 01:58:54 PM,05/09/2017 02:32:35 PM,2021,959W,1/2P MTR M-SAT 7:30-19:30,Library,627,ELIZABETH STREET,LITTLE LONSDALE STREET,LONSDALE STREET,5,FALSE
20948,04/09/2017 08:55:28 AM,04/09/2017 10:15:08 AM,4780,11822E,1P SAT-SUN 7:30-18:30,Jolimont,869,LANSDOWNE STREET,ST ANDREWS PLACE,WELLINGTON PARADE,2,FALSE
19448,06/09/2017 07:10:34 AM,06/09/2017 07:30:00 AM,1166,4835W,,Titles,1171,QUEEN STREET,A'BECKETT STREET,LA TROBE STREET,5,FALSE
20971,04/02/2017 10:39:48 PM,04/03/2017 12:00:00 AM,4812,11870E,,Jolimont,869,LANSDOWNE STREET,ALBERT STREET,CATHEDRAL PLACE,2,FALSE
19701,04/07/2017 08:30:00 PM,04/07/2017 09:56:16 PM,5176,C6654,,Titles,681,FRANKLIN STREET,QUEEN STREET,ELIZABETH STREET,1,FALSE
18770,09/20/2017 09:50:19 PM,09/20/2017 09:57:22 PM,423,2472N,,Family,123,BOURKE STREET,KING STREET,WILLIAM STREET,3,FALSE
19086,11/09/2017 09:50:45 AM,11/09/2017 09:59:07 AM,502,C3162,2P MTR M-SAT 7:30-20:30,County,894,LONSDALE STREET,KING STREET,WILLIAM STREET,1,FALSE
17661,02/11/2017 10:16:30 PM,02/12/2017 12:00:00 AM,6210,13827S,,Docklands,880,LEVEN AVENUE,PEARL RIVER ROAD,WATTLE ROAD,4,FALSE
19417,03/28/2017 04:30:18 AM,03/28/2017 05:01:00 AM,1842,5314E,P10 Mins AOT,Mint,1428,WILLIAM STREET,A'BECKETT STREET,LA TROBE STREET,2,FALSE
20649,10/26/2017 08:37:09 AM,10/26/2017 09:03:37 AM,1588,5133W,1/2P A RPE M-F 7:30-18:30,Courtney,1062,O'CONNELL STREET,PEEL STREET,QUEENSBERRY STREET,5,FALSE
21343,06/02/2017 02:49:37 PM,06/02/2017 06:30:00 PM,13223,12569S,4P TKT A M-F 7:30-18:30,Jolimont,1413,WELLINGTON PARADE,JOLIMONT ROAD,CLARENDON STREET,4,FALSE
18526,07/08/2017 11:30:40 PM,07/08/2017 11:32:03 PM,83,1668N,,Banks,670,FLINDERS STREET,QUEEN STREET,ELIZABETH STREET,3,FALSE
18777,01/25/2017 11:24:18 AM,01/25/2017 11:39:10 AM,892,742E,1P MTR M-SAT 7:30-18:30,Chinatown,1221,RUSSELL STREET,BOURKE STREET,LITTLE COLLINS STREET,2,FALSE
18047,07/12/2017 06:03:29 PM,07/12/2017 06:07:17 PM,228,C1000,1P MTR M-SAT 7:30-19:30,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,FALSE
22105,11/20/2017 01:45:15 PM,11/20/2017 01:54:08 PM,533,11535S,2P TKT A M-F 7:30-18:30,West Melbourne,818,JEFFCOTT STREET,KING STREET,SPENCER STREET,4,FALSE
18249,11/16/2017 06:40:00 PM,11/16/2017 07:30:00 PM,3000,C830,1P MTR M-SAT 7:30-19:30,Library,1221,RUSSELL STREET,LONSDALE STREET,LITTLE BOURKE STREET,1,FALSE
18354,10/11/2017 04:26:22 PM,10/11/2017 04:32:09 PM,347,C324,2P MTR M-SAT 7:30-20:30,Hyatt,647,EXHIBITION STREET,COLLINS STREET,FLINDERS LANE,1,FALSE
17218,10/29/2017 09:39:12 AM,10/29/2017 10:04:17 AM,1505,13063S,P5 M-SUN 0:00-23:59,Docklands,528,COLLINS STREET,NAVIGATION DRIVE,MERCHANT STREET,4,FALSE
17639,12/13/2017 05:50:41 AM,12/13/2017 06:08:59 AM,1098,13802N,,Docklands,590,DOCKLANDS DRIVE,WATERFRONT WAY,SAINT MANGOS LANE NORTH,3,FALSE
18986,05/28/2017 02:25:30 AM,05/28/2017 03:08:55 AM,2605,3008N,,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,3,FALSE
19705,07/21/2017 09:24:55 PM,07/21/2017 09:25:31 PM,36,C6670,,Titles,681,FRANKLIN STREET,QUEEN STREET,ELIZABETH STREET,1,FALSE
20101,01/09/2017 05:21:51 PM,01/09/2017 05:23:59 PM,128,C5646,2P MTR M-SAT 7:30-18:30,Queensberry,163,CAPEL STREET,VICTORIA STREET,WILLIAM STREET,1,FALSE
18666,06/23/2017 11:23:06 AM,06/23/2017 11:25:04 AM,118,2228N,1P MTR M-SAT 7:30-18:30,RACV,911,LITTLE COLLINS STREET,WILLIAM STREET,QUEEN STREET,3,FALSE
21388,07/09/2017 05:33:31 AM,07/09/2017 07:43:44 AM,7813,8318E,,Southbank,591,DODDS STREET,SOUTHBANK BOULEVARD,GRANT STREET,2,FALSE
17889,06/26/2017 06:27:37 AM,06/26/2017 10:00:00 AM,12743,4475W,,Magistrates,839,KING STREET,LA TROBE STREET,LITTLE LONSDALE STREET,5,FALSE
18940,10/07/2017 04:37:51 PM,10/07/2017 04:56:24 PM,1113,C2832,2P MTR M-SAT 7:30-20:30,Princes Theatre,894,LONSDALE STREET,RUSSELL STREET,EXHIBITION STREET,1,FALSE
17369,05/05/2017 12:00:00 AM,05/05/2017 06:58:23 AM,25103,13331W,,Docklands,79,BATMANS HILL DRIVE,BOURKE STREET,WATERVIEW WALK,5,FALSE
18798,12/03/2017 08:07:14 PM,12/03/2017 08:14:40 PM,446,2490N,,Spencer,123,BOURKE STREET,SPENCER STREET,KING STREET,3,FALSE
18330,03/16/2017 07:19:02 PM,03/16/2017 07:22:40 PM,218,C224,2P MTR M-SAT 7:30-20:30,Hyatt,647,EXHIBITION STREET,FLINDERS LANE,FLINDERS STREET,1,FALSE
18434,03/10/2017 01:54:43 PM,03/10/2017 02:10:32 PM,949,45W,1/2P MTR M-SAT 7:30-19:30,Twin Towers,1288,SPRING STREET,LITTLE COLLINS STREET,COLLINS STREET,5,FALSE
17560,12/06/2017 05:21:43 PM,12/06/2017 05:27:44 PM,361,13709W,3P MTR M-SAT 7.30 - 18.30,Docklands,1405,WATTLE ROAD,LEVEN AVENUE,DOCKLANDS DRIVE,5,FALSE
19486,06/14/2017 09:23:36 PM,06/14/2017 09:36:56 PM,800,4914E,,Victoria Market,1171,QUEEN STREET,THERRY STREET,FRANKLIN STREET,2,FALSE
19325,05/25/2017 12:16:51 AM,05/25/2017 12:21:09 AM,258,3761S,,The Mac,856,LA TROBE STREET,ELIZABETH STREET,SWANSTON STREET,4,FALSE
17392,02/08/2017 06:41:37 AM,02/08/2017 09:48:49 AM,11232,13352E,2P DIS M-SUN 0:00-23:59,Docklands,753,HARBOUR ESPLANADE,LA TROBE STREET,BOURKE STREET,2,FALSE
17404,09/05/2017 07:33:07 PM,09/05/2017 07:34:43 PM,96,13602E,,Docklands,998,MERCHANT STREET,COLLINS STREET,BOURKE STREET,2,FALSE
18850,05/19/2017 01:08:29 PM,05/19/2017 01:59:43 PM,3074,2682N,1P MTR M-F 7:30-16:00,Princes Theatre,894,LONSDALE STREET,EXHIBITION STREET,SPRING STREET,3,FALSE
20899,07/27/2017 04:19:17 PM,07/27/2017 04:41:10 PM,1313,11726E,2P TKT A M-F 7:30-18:30,Jolimont,1054,NICHOLSON STREET,ALBERT STREET,SPRING STREET,2,FALSE
19490,08/01/2017 11:12:02 AM,08/01/2017 11:56:07 AM,2645,C4832,2P MTR M-SAT 7:30-20:30,Titles,1171,QUEEN STREET,A'BECKETT STREET,LA TROBE STREET,1,FALSE
19917,08/16/2017 06:30:00 PM,08/16/2017 06:38:31 PM,511,5526E,,Queensberry,1428,WILLIAM STREET,VICTORIA STREET,WALSH STREET,2,FALSE
21172,10/31/2017 09:05:20 AM,10/31/2017 09:06:29 AM,69,12323S,,East Melbourne,16,ALBERT STREET,LANSDOWNE STREET,EADES STREET,4,FALSE
18163,11/18/2017 04:15:22 AM,11/18/2017 04:23:21 AM,479,916E,,Degraves,627,ELIZABETH STREET,COLLINS STREET,FLINDERS LANE,2,FALSE
21190,05/10/2017 04:00:00 PM,05/11/2017 12:00:00 AM,28800,12342N,,East Melbourne,16,ALBERT STREET,LANSDOWNE STREET,EADES STREET,3,FALSE
17263,04/22/2017 07:39:47 AM,04/22/2017 04:26:04 PM,31577,13222N,,Docklands,123,BOURKE STREET,HARBOUR ESPLANADE,WURUNDJERI WAY,3,FALSE
18553,10/23/2017 08:56:00 PM,10/23/2017 11:04:26 PM,7706,1738N,,Twin Towers,669,FLINDERS LANE,EXHIBITION STREET,SPRING STREET,3,FALSE
20226,07/14/2017 07:48:44 AM,07/14/2017 09:40:59 AM,6735,C5908,4P TKT A M-F 7:30-18:30,Queensberry,798,HOWARD STREET,QUEENSBERRY STREET,VICTORIA STREET,1,FALSE
17995,07/19/2017 05:35:00 AM,07/19/2017 05:49:51 AM,891,1365W,,Mint,1428,WILLIAM STREET,LITTLE LONSDALE STREET,LONSDALE STREET,5,FALSE
17780,02/25/2017 07:30:00 AM,02/25/2017 11:03:48 AM,12828,C13712,2P MTR M-SAT 7:30-18:30,Docklands,123,BOURKE STREET,MERCHANT STREET,CUMBERLAND STREET,1,FALSE
18612,08/13/2017 02:23:53 PM,08/13/2017 03:08:01 PM,2648,1938N,1P SUN 7:30-18:30,City Square,528,COLLINS STREET,SWANSTON STREET,RUSSELL STREET,3,FALSE
17580,03/16/2017 06:57:20 AM,03/16/2017 07:30:00 AM,1960,13730E,,Docklands,1097,PEARL RIVER ROAD,DOCKLANDS DRIVE,OBSERVATION DRIVE,2,FALSE
19662,07/03/2017 04:13:23 PM,07/03/2017 04:26:11 PM,768,4701Wa,1/4P M-F 7:30-18:30,Courtney,627,ELIZABETH STREET,QUEENSBERRY STREET,VICTORIA STREET,5,FALSE
18228,01/03/2017 02:31:36 PM,01/03/2017 03:03:43 PM,1927,C700,1P MTR M-SAT 7:30-19:30,City Square,1221,RUSSELL STREET,LITTLE COLLINS STREET,COLLINS STREET,1,FALSE
18549,05/26/2017 02:02:06 PM,05/26/2017 05:48:53 PM,13607,C3124,2P MTR M-SAT 7:30-20:30,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,1,FALSE
20486,11/10/2017 12:51:17 PM,11/10/2017 02:06:21 PM,4504,10199W,1P TKT A M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,5,TRUE
18856,01/26/2017 11:24:53 AM,01/26/2017 12:39:41 PM,4488,C2636,2P MTR M-SAT 7:30-20:30,Princes Theatre,894,LONSDALE STREET,EXHIBITION STREET,SPRING STREET,1,FALSE
21297,07/28/2017 10:43:53 PM,07/29/2017 12:00:00 AM,4567,12518N,,Jolimont,1413,WELLINGTON PARADE,SPRING STREET,LANSDOWNE STREET,3,FALSE
20774,03/14/2017 07:47:42 PM,03/14/2017 08:39:59 PM,3137,C9110,,University,655,FARADAY STREET,SWANSTON STREET,CARDIGAN STREET,1,FALSE
22175,09/18/2017 12:21:17 PM,09/18/2017 12:59:34 PM,2297,11601S,1P MTR M-F 7:30-18:30,West Melbourne,78,BATMAN STREET,KING STREET,SPENCER STREET,4,FALSE
18752,06/28/2017 04:38:20 PM,06/28/2017 04:45:40 PM,440,2433S,1P MTR M-SAT 7:30-18:30,RACV,123,BOURKE STREET,WILLIAM STREET,QUEEN STREET,4,FALSE
